event_date,Y,bond_code,W1,W2,W3,W4a,W5,W6,W7a,W8,W9
2024-09-30,0,113648.SH,0.1354776471853256,0.744408,0,1,0,0,1,3.5674,0.01736
2024-09-30,0,113654.SH,-0.02984569221735,1.397526,0,1,1,0,1,3.8439,0.018
2024-10-08,1,118044.SH,0.0206579696387052,3.163029,0,1,0,1,0,4.9254,0.05532
2024-10-08,0,118033.SH,-0.0004421969642862,4.606129,0,1,0,0,0,4.449,0.04533
2024-10-08,0,111001.SH,0.0490324310958385,0.992842,1,1,0,0,0,3.0828,0.08065
2024-10-08,0,113624.SH,0.0128899728879332,3.190943,0,1,0,0,0,2.5517,0.04455
2024-10-08,0,118024.SH,-0.014599023386836,1.083527,0,0,0,1,0,4.0438,0.12832
2024-10-09,1,110095.SH,0.0296755004674196,0.748696,0,0,0,1,1,4.8296,0.10236
2024-10-09,1,113601.SH,0.1124700009822845,1.675815,0,1,1,0,1,1.8645,0.06237
2024-10-09,1,123161.SZ,0.1464700400829315,1.467801,0,0,1,1,1,4.0055,0.10606
2024-10-09,0,123186.SZ,0.139616459608078,1.032797,0,1,0,1,1,4.4736,0.31519
2024-10-10,0,118000.SH,-0.0463155806064605,2.74185,0,1,1,0,1,2.371,0.08005
2024-10-10,0,123144.SZ,0.0316371321678161,2.42491,0,1,0,0,1,3.5017,0.08644
2024-10-10,1,127091.SZ,-0.0483793318271636,1.318345,0,0,0,1,0,4.8679,0.28854
2024-10-10,0,128105.SZ,0.4007714986801147,1.447044,0,1,1,0,0,1.4949,0.04315
2024-10-11,0,113519.SH,0.0110739488154649,1.244913,0,0,0,0,0,0.0739,0.23376
2024-10-11,0,123200.SZ,0.2916578352451324,2.302419,0,1,0,0,0,4.7091,0.36271
2024-10-14,0,127068.SZ,-0.0398684293031692,1.484536,0,1,1,0,1,3.8275,0.17365
2024-10-14,0,123215.SZ,0.0388005897402763,1.686993,0,1,0,1,1,4.8022,0.43123
2024-10-15,1,123100.SZ,-0.1605647653341293,2.099632,0,1,0,0,0,2.319,0.34144
2024-10-15,1,127044.SZ,0.0038299506995826,1.425435,0,1,0,0,1,2.8337,0.0787
2024-10-16,0,113644.SH,0.0067654042504727,1.933233,0,1,0,1,0,3.4962,0.48635
2024-10-16,0,113681.SH,-0.0936536118388176,1.320252,1,1,0,1,0,5.2019,0.56069
2024-10-16,1,123088.SZ,0.0428086444735527,4.140264,0,1,0,0,0,2.1629,0.13751
2024-10-16,0,123183.SZ,0.0684018060564994,2.770728,0,1,1,1,0,4.4326,0.61408
2024-10-16,0,123216.SZ,-0.0230359155684709,1.669666,0,0,1,1,1,4.7995,0.57934
2024-10-16,1,127047.SZ,0.1876848489046096,1.268147,0,1,0,1,1,3.0226,0.13256
2024-10-16,0,127085.SZ,-0.0689171478152275,1.496433,0,0,0,1,0,4.4846,0.55522
2024-10-17,0,127026.SZ,-0.0807617083191871,2.618647,1,0,0,0,0,2.141,0.19248
2024-10-17,1,110082.SH,-0.0561552941799163,2.543647,0,0,0,0,0,3.0281,0.36963
2024-10-18,0,113627.SH,-0.0589835979044437,2.996668,0,0,1,0,0,2.7379,0.05332
2024-10-18,0,113639.SH,0.0326506756246089,0.914148,0,0,0,0,0,3.2663,0.52813
2024-10-18,0,113670.SH,-0.1034051328897476,1.189748,0,0,0,1,0,4.4956,0.18129
2024-10-18,0,118012.SH,0.0869158059358596,2.840904,0,1,0,0,0,3.7125,0.22659
2024-10-18,0,123049.SZ,0.3124239444732666,1.41684,0,1,1,0,1,1.4839,0.15284
2024-10-18,0,123138.SZ,-0.0240940358489751,1.753739,0,1,0,0,0,3.3703,0.40806
2024-10-18,1,123230.SZ,-0.0989792123436927,2.683972,0,1,0,1,0,5.0595,0.64251
2024-10-21,0,127035.SZ,-0.0308764688670635,1.691007,0,0,0,0,0,1.5934,0.22236
2024-10-22,1,113625.SH,-0.077286921441555,1.281472,0,1,0,1,0,2.6338,0.08532
2024-10-22,0,118007.SH,0.0364195555448532,2.57614,1,1,0,0,0,3.4141,0.25415
2024-10-23,0,123189.SZ,0.1902865022420883,0.734708,0,1,0,1,1,4.4517,0.46779
2024-10-23,0,113593.SH,-0.0942569151520729,3.283318,0,1,0,0,0,1.7385,0.51578
2024-10-23,0,127033.SZ,0.1575205326080322,1.618438,0,1,1,0,1,2.4778,0.12864
2024-10-23,1,111003.SH,-0.1532405167818069,1.307859,0,1,0,0,0,3.3703,0.46116
2024-10-23,0,111018.SH,-0.0629048645496368,2.232483,0,1,0,1,0,5.1718,0.25
2024-10-24,1,110081.SH,-0.0448723286390304,1.161645,0,0,0,0,1,2.757,0.15203
2024-10-24,0,128105.SZ,0.4007714986801147,1.447044,0,1,1,0,0,1.4565,0.05297
2024-10-25,0,113636.SH,-0.0894093438982963,1.048949,0,1,1,1,0,3.1321,0.25444
2024-10-25,0,113680.SH,-0.1045965030789375,2.35777,0,1,0,1,0,5.0568,0.45714
2024-10-25,0,118020.SH,0.2303758412599563,1.356288,0,1,0,0,1,3.9124,0.22199
2024-10-25,0,118023.SH,0.0772060453891754,1.45957,0,1,0,0,1,3.9671,0.26964
2024-10-25,0,118034.SH,-0.0449145548045635,1.180625,0,0,0,0,1,4.4846,0.56395
2024-10-25,0,127056.SZ,-0.0607235319912433,1.069379,1,0,0,0,0,3.3347,0.06732
2024-10-25,0,127060.SZ,-0.0426256395876407,1.325001,0,1,0,0,1,3.4825,0.26702
2024-10-28,0,128125.SZ,-0.1124109625816345,1.599052,0,1,0,0,0,1.7522,0.52778
2024-10-28,0,128071.SZ,-0.0716011151671409,1.332285,0,0,0,0,0,0.7995,0.10697
2024-10-28,0,127097.SZ,-0.0205298233777284,1.932654,0,1,0,1,0,4.9938,0.5426
2024-10-28,0,127077.SZ,-0.0496132969856262,2.192191,0,1,1,0,0,4.0958,0.23077
2024-10-28,0,113682.SH,-0.0738533288240432,1.221579,0,0,0,1,0,5.347,0.51825
2024-10-28,0,127089.SZ,-0.0754216611385345,1.139792,0,0,0,1,1,4.7201,0.44178
2024-10-29,0,113579.SH,-0.058880653232336,2.382734,0,0,0,0,0,1.4812,0.3097
2024-10-29,0,118033.SH,-0.0004421969642862,4.606129,0,1,0,0,0,4.3915,0.47011
2024-10-29,0,123162.SZ,0.0941669642925262,1.656173,1,1,0,0,0,3.9589,0.35714
2024-10-29,1,128101.SZ,0.0834393799304962,0.844714,0,1,0,0,0,1.3771,0.18579
2024-10-29,0,128108.SZ,0.0611423067748546,1.54065,0,0,1,1,1,1.577,0.11027
2024-10-29,0,128131.SZ,-0.0704244002699852,2.29661,0,0,0,1,0,1.8563,0.19634
2024-10-30,0,110063.SH,0.1287729293107986,0.448173,0,0,1,0,0,1.1198,0.09888
2024-10-30,0,123186.SZ,0.0932458192110061,1.026892,0,1,0,1,1,4.4162,0.53022
2024-11-01,0,127098.SZ,-0.0587074942886829,2.550644,1,1,1,1,0,5.0623,0.40097
2024-11-01,0,113618.SH,0.0060841422528028,1.217863,0,1,0,0,0,2.2012,0.14222
2024-11-01,1,123099.SZ,0.2089565694332122,1.5649,0,1,1,0,1,2.2724,0.08462
2024-11-01,0,128074.SZ,-0.0766504406929016,2.920075,1,1,0,0,0,0.8925,0.25862
2024-11-05,0,128134.SZ,-0.0166729297488927,1.63632,0,0,0,0,0,1.9247,0.06192
2024-11-05,0,118040.SH,-0.0020099529065191,1.405694,0,1,1,0,0,4.7173,0.27055
2024-11-06,0,113046.SH,-0.0650970935821533,1.952564,0,0,0,0,0,2.371,0.09977
2024-11-06,0,123183.SZ,0.0745661035180091,2.756586,0,1,1,1,0,4.3751,0.5027
2024-11-07,0,113589.SH,-0.0036036951933056,2.813881,0,1,0,1,0,1.6263,0.10951
2024-11-07,1,128138.SZ,0.2296723425388336,1.247335,0,1,0,0,0,2.026,0.20686
2024-11-08,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.4381,0.2549
2024-11-11,0,123072.SZ,0.0040460349991917,1.4919,0,1,0,0,0,1.9411,0.27715
2024-11-11,1,123185.SZ,-0.016455641016364,2.484147,0,1,1,0,0,4.3833,0.40751
2024-11-12,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.3566,0.30956
2024-11-12,0,123216.SZ,-0.0107463942840695,1.609428,0,0,1,1,0,4.7255,0.67586
2024-11-13,0,123189.SZ,0.1902865022420883,0.734708,0,1,0,1,0,4.3943,0.53495
2024-11-13,0,123197.SZ,-0.0595689490437507,7.456249,0,1,0,1,0,4.4819,0.24501
2024-11-13,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.4203,0.21335
2024-11-14,0,113643.SH,-0.0835189744830131,2.107,0,1,0,0,0,3.3593,0.15534
2024-11-15,0,113601.SH,0.1296989321708679,1.661619,0,1,1,0,1,1.7632,0.1592
2024-11-15,0,118023.SH,0.0974246859550476,1.490147,0,1,0,0,1,3.9097,0.36626
2024-11-15,0,118044.SH,0.0437719002366066,3.131774,0,1,1,1,0,4.8214,0.28137
2024-11-15,0,123049.SZ,0.3207985460758209,1.406929,0,1,1,0,0,1.4073,0.23422
2024-11-18,0,128071.SZ,-0.0744697675108909,1.219175,0,0,0,0,0,0.742,0.14652
2024-11-19,0,113661.SH,-0.0712709724903106,8.257177,0,0,0,1,0,4.0082,0.19256
2024-11-19,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.334,0.53264
2024-11-19,1,128131.SZ,-0.0542377196252346,2.15046,0,0,0,1,0,1.7988,0.2495
2024-11-20,0,118027.SH,0.3848468065261841,1.904243,0,1,0,0,1,4.0219,0.39083
2024-11-21,1,123186.SZ,0.0932458192110061,1.026892,0,1,0,1,0,4.3559,0.56316
2024-11-21,0,127090.SZ,-0.123204305768013,3.009834,0,1,0,0,0,4.6708,0.15512
2024-11-22,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,1,3.4141,0.35149
2024-11-22,1,113574.SH,0.0409908145666122,2.65275,0,1,0,0,0,1.3525,0.68897
2024-11-25,0,123215.SZ,0.0736067816615104,1.444191,0,1,0,1,1,4.6872,0.41137
2024-11-26,0,128134.SZ,-0.0166729297488927,1.63632,0,0,0,0,0,1.8672,0.09654
2024-11-27,1,113608.SH,0.0319978110492229,1.688801,0,1,0,0,0,1.9493,0.11387
2024-11-28,0,123090.SZ,-0.0449606664478778,1.416354,0,0,0,0,0,2.0616,0.1656
2024-11-29,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.3806,0.27151
2024-11-29,0,123138.SZ,0.0153139550238847,1.626077,0,1,0,0,0,3.2553,0.48615
2024-11-29,0,127066.SZ,-0.0663335770368576,2.00078,0,0,0,0,0,3.6057,0.59107
2024-12-02,0,127071.SZ,-0.0821604207158088,2.259228,1,0,0,1,0,3.7207,0.24197
2024-12-03,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.2991,0.30063
2024-12-04,0,113616.SH,-0.0786259397864341,2.531772,0,0,0,0,0,2.0643,0.33798
2024-12-04,0,123189.SZ,0.1902865022420883,0.734708,0,1,0,1,0,4.3368,0.50388
2024-12-04,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.3628,0.25176
2024-12-05,1,123082.SZ,0.2045666724443435,2.71348,0,1,1,0,0,2.0041,0.43428
2024-12-06,0,118035.SH,-0.0007645006407983,2.926866,0,1,0,1,0,4.5147,0.54971
2024-12-06,0,118023.SH,0.0974246859550476,1.490147,0,1,0,0,1,3.8522,0.48104
2024-12-06,0,113633.SH,-0.1253699362277984,1.878441,0,0,0,0,0,2.9815,0.38559
2024-12-06,0,113597.SH,-0.1541196405887603,2.15713,0,1,0,0,0,1.6454,0.17454
2024-12-06,0,113601.SH,0.1296989321708679,1.661619,0,1,1,0,0,1.7057,0.18824
2024-12-06,0,113606.SH,-0.1494420319795608,2.707528,0,1,0,0,0,1.8973,0.10429
2024-12-09,0,127022.SZ,0.0672252029180526,0.667931,0,0,1,0,0,1.8508,0.04476
2024-12-10,1,128071.SZ,-0.0744697675108909,1.219175,0,0,0,0,0,0.6817,0.17233
2024-12-10,1,113047.SH,0.0129887703806161,1.284074,0,0,0,0,0,2.3272,0.06437
2024-12-10,0,113661.SH,-0.0712709724903106,8.257177,0,0,0,1,0,3.9507,0.16949
2024-12-10,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.2765,0.34422
2024-12-10,1,123064.SZ,-0.0640318617224693,7.44406,0,0,1,0,0,1.7248,0.05217
2024-12-13,0,123091.SZ,-0.0510764271020889,1.96811,0,0,0,0,0,2.026,0.23835
2024-12-13,0,118006.SH,-0.0800489261746406,5.653369,0,1,1,0,0,3.2526,0.2983
2024-12-13,0,128097.SZ,-0.0691875293850898,1.808559,0,1,0,0,0,1.2019,0.19948
2024-12-13,0,118005.SH,-0.0040964111685752,2.67093,0,1,0,0,0,3.1211,0.55407
2024-12-13,0,128138.SZ,0.2296723425388336,1.247335,0,1,1,0,0,1.9274,0.23983
2024-12-13,0,113618.SH,0.0060841422528028,1.217863,0,1,0,0,0,2.0862,0.19677
2024-12-13,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.3566,0.44283
2024-12-13,0,113638.SH,0.0128499697893857,1.243971,0,0,0,0,0,3.0418,0.7604
2024-12-13,0,113049.SH,-0.1131267100572586,1.130033,0,0,0,0,0,2.4887,0.40602
2024-12-13,0,110092.SH,-0.0430686138570308,1.140332,0,1,0,1,1,4.0657,0.46652
2024-12-17,0,118011.SH,0.162298321723938,5.358221,0,1,0,0,0,3.5455,0.5986
2024-12-17,0,118031.SH,-0.0333811342716217,1.317295,0,0,0,0,0,4.1588,0.32783
2024-12-17,0,118042.SH,-0.0688237398862838,1.447834,0,1,0,1,0,4.6461,0.24675
2024-12-17,1,123215.SZ,0.0736067816615104,1.444191,0,1,0,1,0,4.627,0.44127
2024-12-17,0,127038.SZ,-0.1540403217077255,4.759866,1,0,0,0,0,2.4778,0.22464
2024-12-17,0,128134.SZ,-0.0166729297488927,1.63632,0,0,0,0,0,1.8097,0.20621
2024-12-19,0,123200.SZ,0.0974521115422248,2.382996,0,1,0,0,0,4.5202,0.52035
2024-12-19,0,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.5777,0.3697
2024-12-19,0,110085.SH,-0.0021234266459941,1.085375,0,0,0,1,0,3.1814,0.22823
2024-12-19,0,111014.SH,-0.1680476367473602,2.104119,0,0,0,1,0,4.501,0.7052
2024-12-19,0,113542.SH,-0.0031060159672051,4.126035,0,0,0,0,0,0.616,0.25175
2024-12-20,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.3231,0.48837
2024-12-20,0,118010.SH,0.1346859782934188,9.134413,0,1,0,1,0,3.5209,0.33854
2024-12-20,0,123165.SZ,-0.0032435478642582,1.516481,0,1,0,0,0,3.8522,0.30375
2024-12-20,0,128074.SZ,-0.0766504406929016,2.920075,1,1,0,0,0,0.7584,0.30567
2024-12-23,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.5927,0.17391
2024-12-24,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.2416,0.32612
2024-12-24,0,123132.SZ,0.1497487723827362,1.354016,0,1,1,0,0,2.9788,0.20028
2024-12-25,0,123189.SZ,0.1902865022420883,0.734708,0,1,0,1,0,4.2793,0.44527
2024-12-26,0,111010.SH,0.3803236186504364,1.702635,0,0,1,0,0,3.885,0.44242
2024-12-26,0,123159.SZ,-0.0133629199117422,2.362125,0,1,0,0,0,3.7536,0.42884
2024-12-27,0,118023.SH,0.0974246859550476,1.490147,0,1,0,0,0,3.7947,0.43217
2024-12-30,0,128136.SZ,-0.0949975177645683,1.222079,0,0,0,0,0,1.8426,0.81339
2024-12-30,0,127017.SZ,-0.0640851855278015,2.083104,1,0,1,1,0,1.4237,0.07989
2024-12-30,0,113601.SH,0.1296989321708679,1.661619,0,1,1,0,1,1.64,0.16795
2024-12-30,0,127016.SZ,-0.0038062336388975,3.884183,0,0,0,0,0,1.2731,0.43099
2024-12-31,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,2.1465,0.1837
2024-12-31,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.219,0.17918
2024-12-31,0,123049.SZ,0.3207985460758209,1.406929,0,1,1,0,0,1.2813,0.144
2025-01-02,0,113656.SH,0.1032721176743507,1.470603,0,1,0,1,0,3.6632,0.0705
2025-01-03,0,110076.SH,0.0279130786657333,1.404021,0,0,0,1,0,1.8289,0.35211
2025-01-03,0,127018.SZ,-0.0706751123070716,0.645818,1,0,0,0,0,1.4839,0.29869
2025-01-06,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.2909,0.34119
2025-01-06,0,128135.SZ,-0.1526411324739456,3.329625,0,0,0,0,0,1.7851,0.077
2025-01-07,0,127079.SZ,-0.1792016476392746,2.552152,0,1,1,1,0,3.9398,0.32553
2025-01-08,0,128134.SZ,-0.0166729297488927,1.63632,0,0,0,0,0,1.7495,0.15878
2025-01-08,0,127064.SZ,-0.0463781915605068,1.234557,1,0,0,1,0,3.3593,0.10033
2025-01-08,0,123093.SZ,-0.0753112137317657,3.899226,0,1,1,0,0,2.0287,0.069
2025-01-08,0,118029.SH,-0.0800622329115867,2.731688,0,1,1,0,0,3.9343,0.2578
2025-01-08,0,110095.SH,0.0678808614611625,0.748267,0,0,1,1,0,4.5804,0.28302
2025-01-08,0,118031.SH,-0.0333811342716217,1.317295,0,0,0,0,0,4.0986,0.16173
2025-01-10,0,118036.SH,-0.1089256927371025,10.253258,1,1,0,1,0,4.4627,0.16854
2025-01-13,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.2574,0.21393
2025-01-13,0,123080.SZ,0.0123982522636652,3.951797,0,1,0,0,0,1.8836,0.03976
2025-01-13,0,127030.SZ,0.115493394434452,0.47756,0,0,0,1,0,2.1848,0.12907
2025-01-14,1,118027.SH,0.3848468065261841,1.904243,0,1,0,0,1,3.8713,0.15121
2025-01-14,0,123039.SZ,-0.0313120894134044,1.37998,0,1,1,0,0,0.9473,0.73295
2025-01-14,0,127102.SZ,-0.1387099474668502,0.939799,1,0,0,1,0,4.9446,0.34361
2025-01-15,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.1814,0.25378
2025-01-15,0,123126.SZ,0.0045503848232328,1.811831,0,1,1,0,0,2.6502,0.4371
2025-01-15,0,127047.SZ,0.2142220884561538,1.075663,0,1,1,1,1,2.7734,0.11346
2025-01-16,0,128137.SZ,0.0017750391270965,1.452321,0,1,0,0,0,1.7988,0.04705
2025-01-16,0,123189.SZ,0.1902865022420883,0.734708,0,1,0,1,0,4.219,0.33573
2025-01-16,0,113665.SH,0.0522710159420967,1.385882,0,1,0,0,0,3.9124,0.18557
2025-01-16,0,123172.SZ,-0.0203358866274356,1.005748,0,1,1,0,0,3.9124,0.14344
2025-01-16,0,113574.SH,0.0409908145666122,2.65275,0,1,1,0,0,1.2019,0.20892
2025-01-16,0,113652.SH,0.1356505155563354,1.996397,0,0,1,1,0,3.5127,0.64846
2025-01-16,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.527,0.12287
2025-01-20,0,111009.SH,0.1359456032514572,0.926923,0,0,0,0,0,3.7974,0.19223
2025-01-20,0,113053.SH,-0.1625266671180725,1.453107,0,0,0,1,0,2.9569,0.10311
2025-01-20,0,113605.SH,-0.0600908771157264,0.917842,0,0,1,0,0,1.7522,0.06022
2025-01-20,0,118014.SH,-0.0653337836265564,1.747843,0,1,0,1,0,3.4908,0.05442
2025-01-20,0,118023.SH,0.0974246859550476,1.490147,0,1,0,0,0,3.729,0.48211
2025-01-20,0,118034.SH,-0.0390444099903106,1.35212,0,0,0,0,1,4.2464,0.0198
2025-01-20,0,127088.SZ,-0.0066786408424377,1.335455,0,1,0,0,0,4.449,0.18457
2025-01-20,0,127097.SZ,0.0027322478126734,1.837204,0,1,0,1,0,4.7639,0.48936
2025-01-20,0,128108.SZ,0.0934915244579315,1.849187,0,0,1,1,1,1.3498,0.07748
2025-01-21,0,128136.SZ,-0.0949975177645683,1.222079,0,0,0,0,0,1.7823,0.73127
2025-01-21,1,128101.SZ,0.0988179743289947,0.837284,0,1,1,0,0,1.1472,0.17805
2025-01-21,0,110073.SH,0.0874205231666565,1.28877,1,0,0,0,0,1.5031,0.47147
2025-01-21,0,123130.SZ,0.0726835280656814,1.95064,0,0,1,0,0,2.8036,0.02111
2025-01-22,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.2444,0.302
2025-01-22,0,110087.SH,0.0604673959314823,0.575771,1,0,0,1,0,3.4168,0.33553
2025-01-22,1,113601.SH,0.1296989321708679,1.661619,0,1,1,0,1,1.577,0.12452
2025-01-22,0,113653.SH,-0.0517147742211818,1.370537,0,1,1,1,0,3.5127,0.19483
2025-01-22,1,113654.SH,-0.0231521762907505,1.383715,0,1,1,0,0,3.5318,0.18924
2025-01-22,0,118022.SH,0.0038641253486275,3.668048,1,0,0,1,0,3.718,0.15514
2025-01-22,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.1588,0.11916
2025-01-22,0,123049.SZ,0.3207985460758209,1.406929,0,1,1,0,0,1.2211,0.12719
2025-01-22,0,123119.SZ,-0.0667641088366508,2.234109,0,0,1,0,0,2.475,0.05137
2025-01-22,0,123193.SZ,-0.0125945731997489,1.353335,0,1,0,0,0,4.2218,0.26329
2025-01-22,0,123240.SZ,-0.0396612286567688,1.138814,0,0,1,1,0,5.024,0.10138
2025-01-22,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.2286,0.21284
2025-01-23,1,128095.SZ,0.035181675106287,1.17205,0,0,0,0,0,1.0513,0.05997
2025-01-23,0,127061.SZ,0.0127177247777581,0.515354,0,1,1,0,1,3.2389,0.05124
2025-01-23,0,111018.SH,-0.053286999464035,1.927701,0,1,0,1,0,4.9199,0.275
2025-01-23,0,127025.SZ,0.0492409318685531,1.02345,1,0,0,0,0,1.7823,0.10703
2025-01-24,0,110064.SH,0.0298405960202217,0.965367,1,0,1,0,0,0.9035,0.13004
2025-01-24,0,123109.SZ,-0.0212789978832006,4.058581,0,1,0,0,0,2.1821,0.27382
2025-01-24,0,123183.SZ,0.0745661035180091,2.756586,0,1,1,1,0,4.1588,0.43192
2025-01-24,0,123215.SZ,0.0736067816615104,1.444191,0,1,1,1,0,4.5229,0.2076
2025-01-24,0,127098.SZ,-0.0587074942886829,2.550644,1,1,1,1,0,4.8323,0.08271
2025-01-27,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.2334,0.21045
2025-01-27,0,113625.SH,-0.066925324499607,1.299103,0,1,1,1,0,2.3682,0.05665
2025-01-27,0,113643.SH,-0.0835189744830131,2.107,0,1,0,0,0,3.1567,0.14649
2025-02-06,0,113657.SH,0.0091395238414406,6.250813,0,1,1,0,0,3.6441,0.28336
2025-02-06,1,127079.SZ,-0.1792016476392746,2.552152,0,1,1,1,0,3.8576,0.27366
2025-02-07,1,118031.SH,-0.0333811342716217,1.317295,0,0,0,0,0,4.0164,0.15165
2025-02-07,0,127067.SZ,0.0672252029180526,0.667931,0,0,0,1,0,3.4497,0.07939
2025-02-10,0,128124.SZ,-0.0215030740946531,4.547652,0,1,0,0,0,1.4593,0.0514
2025-02-10,0,127073.SZ,0.0049992464482784,1.732945,0,0,1,1,0,2.6146,0.1694
2025-02-10,0,127031.SZ,-0.095086969435215,1.481977,0,0,1,0,0,2.1164,0.54158
2025-02-10,0,123195.SZ,-0.0620384253561496,2.876218,0,1,0,1,0,4.1807,0.42417
2025-02-11,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.178,0.25659
2025-02-11,1,118036.SH,-0.1089256927371025,10.253258,1,1,0,1,0,4.3751,0.23387
2025-02-13,0,113671.SH,-0.0815932527184486,3.063479,0,0,0,1,0,4.4025,0.09341
2025-02-13,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.102,0.32349
2025-02-14,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.4476,0.21386
2025-02-14,0,113681.SH,-0.0750033482909202,1.396359,1,1,0,1,0,4.8706,0.7747
2025-02-14,0,127085.SZ,-0.0737542137503624,1.330028,0,0,0,1,0,4.1533,0.36627
2025-02-17,0,113639.SH,0.0485195741057395,0.91172,0,0,0,0,0,2.9322,0.47427
2025-02-17,0,123200.SZ,0.0974521115422248,2.382996,0,1,0,0,0,4.3559,0.39314
2025-02-17,0,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.4134,0.22192
2025-02-18,1,113542.SH,-0.0031060159672051,4.126035,0,0,0,0,0,0.449,0.11489
2025-02-18,0,123071.SZ,0.2494304478168487,1.763315,1,1,1,1,0,1.6701,0.09804
2025-02-19,1,128074.SZ,-0.0766504406929016,2.920075,1,1,0,0,0,0.5914,0.28704
2025-02-19,1,118023.SH,0.0974246859550476,1.490147,0,1,0,0,0,3.6468,0.4936
2025-02-19,1,113053.SH,-0.1625266671180725,1.453107,0,0,0,1,0,2.8747,0.12845
2025-02-19,1,110063.SH,0.1291636079549789,0.411063,0,0,1,0,0,0.8131,0.14078
2025-02-20,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.0794,0.1693
2025-02-20,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.1492,0.22702
2025-02-20,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.165,0.58283
2025-02-21,1,123049.SZ,0.3207985460758209,1.406929,0,1,1,0,0,1.1389,0.09862
2025-02-21,1,123099.SZ,0.2089565694332122,1.5649,0,1,1,0,1,1.9658,0.00878
2025-02-21,1,123119.SZ,-0.0667641088366508,2.234109,0,0,1,0,0,2.3929,0.10434
2025-02-21,0,127061.SZ,0.0127177247777581,0.515354,0,1,1,0,0,3.1595,0.06829
2025-02-25,0,127077.SZ,-0.0496132969856262,2.192191,0,1,1,0,0,3.7673,0.22835
2025-02-25,0,123197.SZ,-0.0595689490437507,7.456249,0,1,0,1,0,4.1971,0.39952
2025-02-25,0,123117.SZ,-0.0673300400376319,3.771323,0,0,1,1,0,2.3217,0.28064
2025-02-25,0,123108.SZ,-0.0301572028547525,3.323323,0,0,0,0,0,1.0897,0.08181
2025-02-25,0,118009.SH,0.1818442195653915,1.727393,0,1,0,0,0,3.3265,0.22917
2025-02-25,0,113682.SH,-0.0671434700489044,1.194299,0,0,0,1,0,5.0185,0.5463
2025-02-25,0,113647.SH,-0.0736187919974327,1.662804,0,0,0,0,0,3.154,0.24365
2025-02-25,0,113563.SH,-0.0270534493029117,1.599776,0,0,0,0,0,0.8898,0.28595
2025-02-25,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.154,0.31532
2025-02-25,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,1.9932,0.23505
2025-02-26,1,113661.SH,-0.0712709724903106,8.257177,0,0,0,1,0,3.7372,0.05182
2025-02-26,0,118032.SH,-0.1256168186664581,3.097217,0,1,0,0,0,4.0274,0.21681
2025-02-26,1,128125.SZ,-0.0964384526014328,1.529479,0,1,0,0,0,1.4209,0.86121
2025-02-27,0,113059.SH,0.0724789723753929,1.698169,0,0,1,1,0,3.2252,0.15902
2025-02-28,0,127059.SZ,-0.0710329040884971,5.199863,0,1,0,1,0,3.1075,0.25816
2025-02-28,0,113640.SH,-0.0020579118281602,1.814092,0,1,1,0,0,2.9651,0.2905
2025-02-28,0,123168.SZ,-0.0890615358948707,1.089134,0,1,0,0,0,3.7344,0.34026
2025-02-28,0,123171.SZ,0.0957863852381706,0.96972,0,1,0,0,0,3.7481,0.25806
2025-03-04,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.1205,0.20602
